lead_id,data_hora,funil,canal_origem,vendedor_id,turno_contato,turno_preferido,idade,escolaridade,renda_faixa,tempo_preenchimento_seg,objetivo_texto,hora_dia,dia_semana,mes,taxa_conv_funil,taxa_conv_vendedor,taxa_conv_vendedor_funil,volume_funil_dia,convertido,processing_timestamp
84090,2024-06-17T15:21:19.000Z,organico,youtube,v_58,tarde,tarde,47,medio,10k+,102,melhorar carreira,15,2,6,0.2067366276849208,0.16472663139329807,0.18620689655172415,7968,1,2026-03-17T17:16:34.564Z
91938,2024-07-02T08:13:29.000Z,instagram_ads,instagram,v_123,tarde,noite,28,superior,10k+,118,mudar de vida,8,3,7,0.1454510563637693,0.18101623147494708,0.15883668903803133,15728,0,2026-03-17T17:16:34.564Z
91964,2024-07-02T13:18:52.000Z,indicacao,indicacao,v_84,noite,tarde,32,superior,2k_5k,25,melhorar carreira,13,3,7,0.2438997722095672,0.1751412429378531,0.24449877750611246,7890,0,2026-03-17T17:16:34.564Z
96054,2024-07-11T12:41:23.000Z,youtube_ads,instagram,v_106,manha,manha,29,superior,5k_10k,92,mudar de vida,12,5,7,0.1727831670993305,0.1827279466271312,0.18213058419243985,10502,0,2026-03-17T17:16:34.564Z
96979,2024-07-12T08:35:45.000Z,google_ads,instagram,v_27,noite,noite,28,superior,5k_10k,108,ganhar confiança,8,6,7,0.165126861555433,0.17920277296360484,0.15862068965517243,10256,0,2026-03-17T17:16:34.564Z
102155,2024-07-23T18:08:15.000Z,organico,instagram,v_69,tarde,noite,29,pos,ate_2k,122,crescimento pessoal,18,3,7,0.2067366276849208,0.17345834835917778,0.22305764411027568,7816,0,2026-03-17T17:16:34.564Z
103250,2024-07-25T14:33:51.000Z,google_ads,instagram,v_94,manha,noite,18,superior,ate_2k,89,organizar rotina,14,5,7,0.165126861555433,0.18018967334035826,0.1672473867595819,10373,0,2026-03-17T17:16:34.564Z
104381,2024-07-27T19:10:43.000Z,google_ads,indicacao,v_84,manha,tarde,37,superior,5k_10k,93,ganhar confiança,19,7,7,0.165126861555433,0.1751412429378531,0.15859766277128548,10349,1,2026-03-17T17:16:34.564Z
111164,2024-08-10T21:25:23.000Z,instagram_ads,indicacao,v_99,noite,tarde,30,tecnico,2k_5k,83,organizar rotina,21,7,8,0.1454510563637693,0.19070904645476772,0.14853801169590644,15656,0,2026-03-17T17:16:34.564Z
112827,2024-08-13T14:48:38.000Z,instagram_ads,tiktok,v_109,tarde,tarde,37,superior,2k_5k,91,crescimento pessoal,14,3,8,0.1454510563637693,0.19439517559418235,0.15547703180212014,15728,0,2026-03-17T17:16:34.564Z
118960,2024-08-25T08:05:00.000Z,organico,google,v_41,manha,tarde,28,tecnico,2k_5k,120,mais disciplina,8,1,8,0.2067366276849208,0.17316473480857042,0.16744186046511628,7863,0,2026-03-17T17:16:34.564Z
121843,2024-08-31T10:05:35.000Z,google_ads,blog,v_30,manha,tarde,22,medio,2k_5k,120,ganhar confiança,10,7,8,0.165126861555433,0.17448471926083867,0.15105162523900573,10349,0,2026-03-17T17:16:34.564Z
128361,2024-09-13T10:12:42.000Z,youtube_ads,google,v_37,manha,tarde,25,superior,5k_10k,153,evoluir profissionalmente,10,6,9,0.1727831670993305,0.18403547671840353,0.16068052930056712,10424,1,2026-03-17T17:16:34.564Z
130476,2024-09-17T17:22:50.000Z,instagram_ads,indicacao,v_55,noite,manha,46,pos,2k_5k,95,melhorar carreira,17,3,9,0.1454510563637693,0.17476072314781993,0.12287104622871046,15728,0,2026-03-17T17:16:34.564Z
144802,2024-10-16T19:09:19.000Z,indicacao,youtube,v_35,noite,noite,26,superior,10k+,55,ganhar confiança,19,4,10,0.2438997722095672,0.17621621621621622,0.2770780856423174,7773,0,2026-03-17T17:16:34.564Z
145406,2024-10-17T21:33:51.000Z,google_ads,blog,v_6,tarde,noite,28,medio,2k_5k,64,mudar de vida,21,5,10,0.165126861555433,0.19815012451085023,0.17448405253283303,10373,0,2026-03-17T17:16:34.564Z
149461,2024-10-25T19:20:12.000Z,instagram_ads,google,v_77,noite,tarde,31,tecnico,2k_5k,101,mais disciplina,19,6,10,0.1454510563637693,0.18523775727466288,0.1308411214953271,15663,0,2026-03-17T17:16:34.564Z
151521,2024-10-30T19:58:16.000Z,youtube_ads,youtube,v_99,noite,noite,34,medio,10k+,105,melhorar carreira,19,4,10,0.1727831670993305,0.19070904645476772,0.1890547263681592,10378,1,2026-03-17T17:16:34.564Z
153569,2024-11-03T15:56:14.000Z,organico,instagram,v_50,tarde,noite,34,superior,ate_2k,148,organizar rotina,15,1,11,0.2067366276849208,0.18451519536903038,0.20581113801452786,7863,1,2026-03-17T17:16:34.564Z
158878,2024-11-13T09:32:12.000Z,instagram_ads,google,v_66,noite,tarde,31,pos,10k+,45,crescimento pessoal,9,4,11,0.1454510563637693,0.17169879956347764,0.14285714285714285,15644,0,2026-03-17T17:16:34.564Z
159276,2024-11-14T19:05:02.000Z,instagram_ads,google,v_14,tarde,tarde,35,medio,5k_10k,183,evoluir profissionalmente,19,5,11,0.1454510563637693,0.17851959361393324,0.14767441860465116,15486,0,2026-03-17T17:16:34.564Z
161088,2024-11-18T11:48:10.000Z,google_ads,google,v_21,noite,noite,41,tecnico,2k_5k,116,evoluir profissionalmente,11,2,11,0.165126861555433,0.18698605648909547,0.16134751773049646,10415,0,2026-03-17T17:16:34.564Z
168923,2024-12-03T08:28:18.000Z,indicacao,youtube,v_44,manha,manha,21,superior,ate_2k,77,melhorar carreira,8,3,12,0.2438997722095672,0.17033993276055287,0.2376237623762376,7890,1,2026-03-17T17:16:34.564Z
186098,2025-01-07T09:00:39.000Z,youtube_ads,indicacao,v_10,tarde,manha,34,medio,2k_5k,85,mais disciplina,9,3,1,0.1727831670993305,0.16719022687609075,0.14656771799628943,10593,0,2026-03-17T17:16:34.564Z
188398,2025-01-11T16:10:02.000Z,youtube_ads,indicacao,v_90,manha,manha,26,superior,5k_10k,15,mudar de vida,16,7,1,0.1727831670993305,0.1857451403887689,0.18525519848771266,10389,0,2026-03-17T17:16:34.564Z
191830,2025-01-18T10:21:37.000Z,organico,tiktok,v_6,tarde,noite,33,medio,2k_5k,104,mudar de vida,10,7,1,0.2067366276849208,0.19815012451085023,0.22807017543859648,7794,0,2026-03-17T17:16:34.564Z
194618,2025-01-24T16:50:03.000Z,youtube_ads,google,v_126,noite,noite,30,tecnico,5k_10k,71,evoluir profissionalmente,16,6,1,0.1727831670993305,0.1780721118469463,0.1634446397188049,10424,1,2026-03-17T17:16:34.564Z
196234,2025-01-27T21:51:47.000Z,indicacao,blog,v_104,tarde,noite,35,superior,2k_5k,36,evoluir profissionalmente,21,2,1,0.2438997722095672,0.18248429867411026,0.2643171806167401,8017,0,2026-03-17T17:16:34.564Z
198375,2025-01-31T15:05:11.000Z,organico,youtube,v_84,noite,noite,19,pos,5k_10k,56,melhorar carreira,15,6,1,0.2067366276849208,0.1751412429378531,0.22303921568627452,7788,0,2026-03-17T17:16:34.564Z
201995,2025-02-07T22:20:40.000Z,instagram_ads,youtube,v_120,manha,tarde,30,tecnico,ate_2k,98,mudar de vida,22,6,2,0.1454510563637693,0.17795108117688763,0.15126050420168066,15663,0,2026-03-17T17:16:34.564Z
203848,2025-02-11T10:32:16.000Z,organico,google,v_21,manha,manha,34,medio,ate_2k,104,organizar rotina,10,3,2,0.2067366276849208,0.18698605648909547,0.21779859484777517,7816,0,2026-03-17T17:16:34.564Z
203915,2025-02-11T08:19:13.000Z,indicacao,indicacao,v_32,noite,tarde,33,tecnico,5k_10k,61,evoluir profissionalmente,8,3,2,0.2438997722095672,0.17406876790830947,0.22250639386189258,7890,1,2026-03-17T17:16:34.564Z
205716,2025-02-15T12:30:33.000Z,instagram_ads,indicacao,v_10,noite,noite,34,tecnico,2k_5k,110,melhorar carreira,12,7,2,0.1454510563637693,0.16719022687609075,0.12947976878612716,15656,0,2026-03-17T17:16:34.564Z
206420,2025-02-16T20:48:01.000Z,youtube_ads,indicacao,v_74,manha,noite,42,medio,10k+,111,mudar de vida,20,1,2,0.1727831670993305,0.1830135039090263,0.18928571428571428,10486,0,2026-03-17T17:16:34.564Z
210804,2025-02-25T14:06:17.000Z,indicacao,instagram,v_68,manha,noite,27,tecnico,5k_10k,79,melhorar carreira,14,3,2,0.2438997722095672,0.18007662835249041,0.2662192393736018,7890,0,2026-03-17T17:16:34.564Z
213969,2025-03-03T09:34:51.000Z,organico,blog,v_88,tarde,tarde,38,superior,5k_10k,124,mais disciplina,9,2,3,0.2067366276849208,0.17788286649690796,0.17587939698492464,7968,1,2026-03-17T17:16:34.564Z
214875,2025-03-05T08:19:31.000Z,youtube_ads,tiktok,v_23,tarde,tarde,21,pos,5k_10k,120,ganhar confiança,8,4,3,0.1727831670993305,0.1769041769041769,0.1601489757914339,10378,0,2026-03-17T17:16:34.564Z
219467,2025-03-14T22:11:51.000Z,youtube_ads,instagram,v_9,tarde,noite,45,pos,ate_2k,73,organizar rotina,22,6,3,0.1727831670993305,0.1676300578034682,0.14695340501792115,10424,0,2026-03-17T17:16:34.564Z
220367,2025-03-16T16:14:46.000Z,instagram_ads,blog,v_54,noite,manha,25,superior,2k_5k,155,evoluir profissionalmente,16,1,3,0.1454510563637693,0.17945984363894812,0.1419828641370869,15573,0,2026-03-17T17:16:34.564Z
223832,2025-03-23T11:41:07.000Z,instagram_ads,blog,v_57,noite,noite,35,superior,ate_2k,36,evoluir profissionalmente,11,1,3,0.1454510563637693,0.17720588235294119,0.13449564134495642,15573,0,2026-03-17T17:16:34.564Z
224728,2025-03-25T12:14:05.000Z,instagram_ads,tiktok,v_13,manha,tarde,18,superior,ate_2k,118,evoluir profissionalmente,12,3,3,0.1454510563637693,0.1813323833273958,0.12359550561797752,15728,0,2026-03-17T17:16:34.564Z
226500,2025-03-28T14:33:41.000Z,organico,youtube,v_2,tarde,tarde,32,medio,ate_2k,144,evoluir profissionalmente,14,6,3,0.2067366276849208,0.1882640586797066,0.20638820638820637,7788,0,2026-03-17T17:16:34.564Z
227965,2025-03-31T08:34:25.000Z,google_ads,indicacao,v_90,tarde,manha,31,pos,2k_5k,126,crescimento pessoal,8,2,3,0.165126861555433,0.1857451403887689,0.185121107266436,10415,0,2026-03-17T17:16:34.564Z
235879,2025-04-16T18:17:06.000Z,youtube_ads,instagram,v_122,tarde,manha,41,superior,5k_10k,15,ganhar confiança,18,4,4,0.1727831670993305,0.1823301654347061,0.18584070796460178,10378,0,2026-03-17T17:16:34.564Z
253666,2025-05-22T15:31:44.000Z,instagram_ads,indicacao,v_48,tarde,tarde,41,superior,2k_5k,145,evoluir profissionalmente,15,5,5,0.1454510563637693,0.17436079545454544,0.14953271028037382,15486,0,2026-03-17T17:16:34.564Z
254323,2025-05-23T16:28:04.000Z,youtube_ads,blog,v_31,tarde,manha,30,tecnico,ate_2k,96,ganhar confiança,16,6,5,0.1727831670993305,0.16819571865443425,0.125,10424,0,2026-03-17T17:16:34.564Z
255805,2025-05-26T14:18:46.000Z,indicacao,blog,v_74,noite,noite,24,medio,10k+,60,mais disciplina,14,2,5,0.2438997722095672,0.1830135039090263,0.23636363636363636,8017,0,2026-03-17T17:16:34.564Z
264868,2025-06-13T08:46:41.000Z,google_ads,youtube,v_80,noite,manha,29,superior,2k_5k,77,mudar de vida,8,6,6,0.165126861555433,0.17870990482904475,0.15263157894736842,10256,0,2026-03-17T17:16:34.564Z
275642,2025-07-05T21:14:02.000Z,indicacao,indicacao,v_26,noite,tarde,30,superior,2k_5k,33,evoluir profissionalmente,21,7,7,0.2438997722095672,0.18507462686567164,0.2375,7812,0,2026-03-17T17:16:34.564Z
276379,2025-07-06T13:51:34.000Z,instagram_ads,youtube,v_98,noite,tarde,35,superior,ate_2k,52,mais disciplina,13,1,7,0.1454510563637693,0.1714387974230494,0.12763320941759604,15573,0,2026-03-17T17:16:34.564Z
277691,2025-07-09T09:55:06.000Z,organico,google,v_24,tarde,tarde,18,medio,2k_5k,51,crescimento pessoal,9,4,7,0.2067366276849208,0.19044196909809558,0.21818181818181817,7864,0,2026-03-17T17:16:34.564Z
281204,2025-07-16T09:32:05.000Z,instagram_ads,instagram,v_37,manha,tarde,43,pos,2k_5k,83,crescimento pessoal,9,4,7,0.1454510563637693,0.18403547671840353,0.14091470951792337,15644,0,2026-03-17T17:16:34.564Z
286786,2025-07-27T11:19:37.000Z,google_ads,google,v_18,tarde,noite,40,tecnico,ate_2k,77,evoluir profissionalmente,11,1,7,0.165126861555433,0.1808957312806158,0.1440972222222222,10313,1,2026-03-17T17:16:34.564Z
292093,2025-08-07T16:32:34.000Z,google_ads,google,v_8,manha,tarde,25,pos,5k_10k,27,melhorar carreira,16,5,8,0.165126861555433,0.1880766501064585,0.16,10373,0,2026-03-17T17:16:34.564Z
292492,2025-08-07T22:02:17.000Z,instagram_ads,google,v_37,tarde,tarde,28,tecnico,2k_5k,117,melhorar carreira,22,5,8,0.1454510563637693,0.18403547671840353,0.14091470951792337,15486,0,2026-03-17T17:16:34.564Z
294867,2025-08-12T11:28:20.000Z,google_ads,google,v_19,tarde,noite,18,tecnico,5k_10k,120,melhorar carreira,11,3,8,0.165126861555433,0.1791153009427121,0.17490494296577946,10473,0,2026-03-17T17:16:34.564Z
296218,2025-08-15T11:50:48.000Z,organico,youtube,v_82,manha,noite,39,medio,2k_5k,134,ganhar confiança,11,6,8,0.2067366276849208,0.17341040462427745,0.19817767653758542,7788,1,2026-03-17T17:16:34.564Z
303665,2025-08-30T10:50:22.000Z,organico,blog,v_31,manha,noite,31,medio,5k_10k,76,mudar de vida,10,7,8,0.2067366276849208,0.16819571865443425,0.20674157303370785,7794,0,2026-03-17T17:16:34.564Z
304412,2025-08-31T09:09:48.000Z,instagram_ads,indicacao,v_50,noite,tarde,26,superior,ate_2k,100,melhorar carreira,9,1,8,0.1454510563637693,0.18451519536903038,0.15635939323220538,15573,0,2026-03-17T17:16:34.564Z
309404,2025-09-10T17:15:01.000Z,youtube_ads,youtube,v_123,noite,manha,33,medio,2k_5k,98,crescimento pessoal,17,4,9,0.1727831670993305,0.18101623147494708,0.18518518518518517,10378,0,2026-03-17T17:16:34.564Z
315239,2025-09-22T10:06:22.000Z,instagram_ads,indicacao,v_126,noite,manha,45,medio,ate_2k,164,evoluir profissionalmente,10,2,9,0.1454510563637693,0.1780721118469463,0.15222772277227722,15682,1,2026-03-17T17:16:34.564Z
316781,2025-09-25T13:29:32.000Z,instagram_ads,indicacao,v_15,tarde,manha,40,tecnico,2k_5k,61,evoluir profissionalmente,13,5,9,0.1454510563637693,0.18760877131917855,0.1528735632183908,15486,0,2026-03-17T17:16:34.564Z
317594,2025-09-27T22:38:14.000Z,instagram_ads,instagram,v_95,noite,tarde,23,superior,2k_5k,107,ganhar confiança,22,7,9,0.1454510563637693,0.17764746464298034,0.13805104408352667,15656,0,2026-03-17T17:16:34.564Z
321267,2025-10-04T10:23:30.000Z,youtube_ads,youtube,v_50,tarde,noite,34,superior,5k_10k,89,mais disciplina,10,7,10,0.1727831670993305,0.18451519536903038,0.1752212389380531,10389,0,2026-03-17T17:16:34.564Z
321364,2025-10-04T16:45:38.000Z,google_ads,instagram,v_68,noite,tarde,44,tecnico,2k_5k,57,crescimento pessoal,16,7,10,0.165126861555433,0.18007662835249041,0.1752212389380531,10349,0,2026-03-17T17:16:34.564Z
333932,2025-10-29T14:42:37.000Z,youtube_ads,instagram,v_6,noite,tarde,30,medio,10k+,143,melhorar carreira,14,4,10,0.1727831670993305,0.19815012451085023,0.15675675675675677,10378,0,2026-03-17T17:16:34.564Z
334321,2025-10-30T18:30:47.000Z,indicacao,instagram,v_71,tarde,noite,38,tecnico,ate_2k,67,ganhar confiança,18,5,10,0.2438997722095672,0.18434163701067616,0.25055432372505543,7749,1,2026-03-17T17:16:34.564Z
335997,2025-11-02T12:27:53.000Z,google_ads,instagram,v_41,tarde,manha,24,tecnico,10k+,50,crescimento pessoal,12,1,11,0.165126861555433,0.17316473480857042,0.17247386759581881,10313,0,2026-03-17T17:16:34.564Z
338328,2025-11-07T13:41:29.000Z,instagram_ads,blog,v_71,tarde,noite,27,medio,ate_2k,80,melhorar carreira,13,6,11,0.1454510563637693,0.18434163701067616,0.15211970074812967,15663,0,2026-03-17T17:16:34.564Z
344141,2025-11-19T15:38:59.000Z,google_ads,youtube,v_7,manha,manha,29,medio,2k_5k,26,melhorar carreira,15,4,11,0.165126861555433,0.176597272074659,0.18038528896672504,10341,0,2026-03-17T17:16:34.564Z
344443,2025-11-19T11:07:27.000Z,google_ads,indicacao,v_117,manha,tarde,47,medio,ate_2k,47,mudar de vida,11,4,11,0.165126861555433,0.18823529411764706,0.17582417582417584,10341,0,2026-03-17T17:16:34.564Z
345034,2025-11-21T16:07:17.000Z,youtube_ads,blog,v_39,manha,manha,31,pos,2k_5k,37,ganhar confiança,16,6,11,0.1727831670993305,0.184977184977185,0.18270799347471453,10424,1,2026-03-17T17:16:34.564Z
346952,2025-11-24T18:10:04.000Z,organico,instagram,v_52,manha,noite,19,medio,2k_5k,88,melhorar carreira,18,2,11,0.2067366276849208,0.18263045032165834,0.18571428571428572,7968,0,2026-03-17T17:16:34.564Z
349032,2025-11-29T21:27:53.000Z,google_ads,tiktok,v_99,tarde,manha,18,medio,ate_2k,61,mais disciplina,21,7,11,0.165126861555433,0.19070904645476772,0.1881720430107527,10349,0,2026-03-17T17:16:34.564Z
351664,2025-12-04T22:37:06.000Z,google_ads,indicacao,v_117,noite,tarde,40,superior,ate_2k,184,mais disciplina,22,5,12,0.165126861555433,0.18823529411764706,0.17582417582417584,10373,0,2026-03-17T17:16:34.564Z
354592,2025-12-10T11:05:08.000Z,instagram_ads,instagram,v_68,manha,manha,18,superior,2k_5k,66,melhorar carreira,11,4,12,0.1454510563637693,0.18007662835249041,0.1309255079006772,15644,0,2026-03-17T17:16:34.564Z
354604,2025-12-10T14:04:22.000Z,instagram_ads,tiktok,v_96,tarde,noite,38,tecnico,2k_5k,89,mais disciplina,14,4,12,0.1454510563637693,0.1812970261554998,0.13454545454545455,15644,1,2026-03-17T17:16:34.564Z
356522,2025-12-14T14:44:56.000Z,youtube_ads,blog,v_106,manha,noite,28,superior,ate_2k,179,crescimento pessoal,14,1,12,0.1727831670993305,0.1827279466271312,0.18213058419243985,10486,1,2026-03-17T17:16:34.564Z
361799,2025-12-24T12:30:03.000Z,instagram_ads,indicacao,v_67,manha,tarde,37,superior,2k_5k,86,evoluir profissionalmente,12,4,12,0.1454510563637693,0.16066282420749278,0.13878562577447337,15644,0,2026-03-17T17:16:34.564Z
362165,2025-12-25T10:45:17.000Z,google_ads,tiktok,v_105,noite,tarde,33,superior,2k_5k,117,ganhar confiança,10,5,12,0.165126861555433,0.18466898954703834,0.17294520547945205,10373,0,2026-03-17T17:16:34.564Z
4497,2024-01-09T15:10:26.000Z,indicacao,google,v_128,noite,tarde,30,medio,ate_2k,51,mais disciplina,15,3,1,0.2438997722095672,0.17053986414015015,0.21140142517814728,7890,1,2026-03-17T17:16:34.564Z
10429,2024-01-21T14:11:42.000Z,instagram_ads,google,v_86,noite,tarde,36,tecnico,5k_10k,153,ganhar confiança,14,1,1,0.1454510563637693,0.17668356263577117,0.15374841168996187,15573,0,2026-03-17T17:16:34.564Z
10747,2024-01-22T20:32:44.000Z,instagram_ads,google,v_49,tarde,noite,28,tecnico,10k+,66,mais disciplina,20,2,1,0.1454510563637693,0.1747779751332149,0.14400921658986174,15682,0,2026-03-17T17:16:34.564Z
10834,2024-01-22T20:09:43.000Z,youtube_ads,tiktok,v_45,noite,noite,31,tecnico,ate_2k,93,evoluir profissionalmente,20,2,1,0.1727831670993305,0.19240506329113924,0.18312387791741472,10418,1,2026-03-17T17:16:34.564Z
11083,2024-01-23T20:36:04.000Z,indicacao,tiktok,v_109,manha,manha,52,tecnico,ate_2k,88,melhorar carreira,20,3,1,0.2438997722095672,0.19439517559418235,0.2727272727272727,7890,0,2026-03-17T17:16:34.564Z
13970,2024-01-28T19:44:54.000Z,instagram_ads,youtube,v_65,manha,noite,34,pos,ate_2k,65,mudar de vida,19,1,1,0.1454510563637693,0.1777301927194861,0.13598074608904934,15573,0,2026-03-17T17:16:34.564Z
20662,2024-02-11T17:21:58.000Z,youtube_ads,google,v_93,manha,noite,18,tecnico,2k_5k,44,mudar de vida,17,1,2,0.1727831670993305,0.19523637675929267,0.18491921005385997,10486,0,2026-03-17T17:16:34.564Z
22465,2024-02-14T18:07:04.000Z,instagram_ads,blog,v_108,manha,noite,34,tecnico,5k_10k,50,evoluir profissionalmente,18,4,2,0.1454510563637693,0.18315274379587557,0.154126213592233,15644,0,2026-03-17T17:16:34.564Z
25437,2024-02-20T11:47:23.000Z,youtube_ads,google,v_67,manha,noite,32,superior,ate_2k,92,mudar de vida,11,3,2,0.1727831670993305,0.16066282420749278,0.14205607476635515,10593,1,2026-03-17T17:16:34.564Z
36328,2024-03-13T12:41:58.000Z,google_ads,youtube,v_100,manha,noite,21,medio,2k_5k,67,mudar de vida,12,4,3,0.165126861555433,0.17628318584070796,0.16791044776119404,10341,0,2026-03-17T17:16:34.564Z
39404,2024-03-19T19:43:19.000Z,instagram_ads,indicacao,v_114,tarde,noite,34,superior,5k_10k,69,organizar rotina,19,3,3,0.1454510563637693,0.1849563953488372,0.15117719950433706,15728,0,2026-03-17T17:16:34.564Z
40532,2024-03-22T14:46:11.000Z,youtube_ads,tiktok,v_13,noite,tarde,39,superior,2k_5k,125,ganhar confiança,14,6,3,0.1727831670993305,0.1813323833273958,0.17540983606557378,10424,0,2026-03-17T17:16:34.564Z
49077,2024-04-08T16:40:17.000Z,instagram_ads,indicacao,v_79,noite,manha,20,medio,ate_2k,184,organizar rotina,16,2,4,0.1454510563637693,0.18865905848787445,0.15282791817087846,15682,0,2026-03-17T17:16:34.564Z
53188,2024-04-16T15:56:04.000Z,instagram_ads,youtube,v_91,manha,noite,18,superior,2k_5k,59,melhorar carreira,15,3,4,0.1454510563637693,0.18396226415094338,0.1493975903614458,15728,0,2026-03-17T17:16:34.564Z
65087,2024-05-10T13:39:25.000Z,instagram_ads,google,v_52,noite,noite,39,medio,2k_5k,93,organizar rotina,13,6,5,0.1454510563637693,0.18263045032165834,0.15667074663402691,15663,0,2026-03-17T17:16:34.564Z
69235,2024-05-18T18:02:26.000Z,google_ads,instagram,v_81,noite,noite,26,tecnico,5k_10k,93,ganhar confiança,18,7,5,0.165126861555433,0.1855783308931186,0.15853658536585366,10349,0,2026-03-17T17:16:34.564Z
70272,2024-05-20T12:31:52.000Z,indicacao,google,v_117,manha,noite,39,pos,5k_10k,61,melhorar carreira,12,2,5,0.2438997722095672,0.18823529411764706,0.25635103926096997,8017,1,2026-03-17T17:16:34.564Z
76149,2024-06-01T12:18:20.000Z,google_ads,indicacao,v_85,manha,noite,36,medio,2k_5k,56,organizar rotina,12,7,6,0.165126861555433,0.18119842124147828,0.1784452296819788,10349,0,2026-03-17T17:16:34.564Z
83898,2024-06-16T13:50:43.000Z,instagram_ads,instagram,v_118,tarde,noite,46,tecnico,2k_5k,58,mudar de vida,13,1,6,0.1454510563637693,0.18677745664739884,0.14750290360046459,15573,0,2026-03-17T17:16:34.564Z
85950,2024-06-20T12:41:36.000Z,instagram_ads,instagram,v_41,tarde,noite,18,medio,5k_10k,62,organizar rotina,12,5,6,0.1454510563637693,0.17316473480857042,0.15357561547479484,15486,0,2026-03-17T17:16:34.564Z
95962,2024-07-10T18:58:41.000Z,google_ads,google,v_26,manha,noite,25,tecnico,10k+,64,mudar de vida,18,4,7,0.165126861555433,0.18507462686567164,0.16984732824427481,10341,0,2026-03-17T17:16:34.564Z
